user_id,subject_id,subject_average
1,102,1.0
1,39,0.7272727272727273
1,64,0.5
1,222,0.5
1,98,0.7777777777777778
1,145,1.0
1,6,0.0
1,163,0.0
1,350,1.0
1,9,0.6666666666666666
1,15,1.0
1,244,0.0
1,144,1.0
1,42,0.75
1,127,0.5
1,173,1.0
1,10,0.5
1,14,0.0
1,184,0.0
1,232,0.5
1,189,0.0
1,22,1.0
1,202,1.0
1,169,0.0
1,41,1.0
1,59,0.5
1,221,0.6666666666666666
1,5,0.0
1,316,0.0
1,149,0.0
1,31,0.6666666666666666
1,104,0.6666666666666666
1,71,1.0
1,76,1.0
1,2,1.0
1,53,1.0
1,123,1.0
1,65,1.0
1,152,1.0
1,29,0.5
1,116,0.0
1,83,1.0
1,238,1.0
1,239,1.0
1,44,1.0
1,23,0.0
1,211,0.0
1,147,0.0
1,12,1.0
1,176,1.0
1,146,1.0
1,7,1.0
1,180,1.0
1,82,0.0
1,60,1.0
1,49,1.0
1,337,1.0
1,36,0.0
1,332,0.0
1,30,1.0
1,194,1.0
1,195,1.0
1,196,1.0
1,235,1.0
1,117,1.0
2,0,0.5533980582524272
2,68,0.42105263157894735
2,70,1.0
2,238,0.5
2,1,0.5638297872340425
2,5,1.0
2,166,1.0
2,16,0.0
2,191,0.0
2,192,0.0
2,17,0.5789473684210527
2,37,0.0
2,104,0.42857142857142855
2,6,0.5294117647058824
2,164,0.6666666666666666
2,39,0.5660377358490566
2,45,1.0
2,132,1.0
2,98,0.5714285714285714
2,147,0.6666666666666666
2,11,0.3333333333333333
2,155,0.0
2,22,1.0
2,49,0.6666666666666666
2,204,1.0
2,269,1.0
2,86,0.6666666666666666
2,99,0.5
2,281,0.5
2,32,0.6666666666666666
2,82,0.0
2,242,0.2727272727272727
2,83,0.0
2,65,0.5714285714285714
2,142,0.0
2,96,0.42857142857142855
2,157,1.0
2,42,0.5384615384615384
2,44,0.5
2,317,1.0
2,48,1.0
2,215,0.5
2,8,0.6363636363636364
2,168,0.5
2,35,1.0
2,105,1.0
2,87,1.0
2,97,1.0
2,77,1.0
2,245,0.5
2,64,0.5
2,223,0.6666666666666666
2,29,0.25
2,116,0.3333333333333333
2,103,1.0
2,199,1.0
2,51,0.0
2,119,0.6666666666666666
2,163,0.42857142857142855
2,24,0.0
2,36,0.0
2,107,0.0
2,110,0.0
2,31,0.3333333333333333
2,128,0.0
2,76,1.0
2,222,0.0
2,121,0.3333333333333333
2,122,0.3333333333333333
2,62,0.5
2,66,0.6666666666666666
2,221,0.6
2,342,0.0
2,106,1.0
2,26,0.0
2,7,0.6
2,180,0.6666666666666666
2,156,0.5
2,350,1.0
2,67,0.75
2,134,0.6666666666666666
2,144,0.6666666666666666
2,73,0.0
2,126,0.6666666666666666
2,125,0.0
2,247,0.0
2,139,0.5
2,149,0.6666666666666666
2,158,0.0
2,53,0.5
2,123,0.5555555555555556
2,146,0.25
2,27,0.75
2,112,0.5
2,9,0.6666666666666666
2,190,1.0
2,28,1.0
2,201,1.0
2,202,1.0
2,171,0.6666666666666666
2,15,0.5
2,162,0.5
2,71,0.5
2,30,0.3333333333333333
2,195,0.5
2,117,0.0
2,239,0.0
2,266,1.0
2,19,0.0
2,102,0.0
2,21,1.0
2,13,1.0
2,186,1.0
2,150,0.5
2,14,0.5
2,184,0.3333333333333333
2,2,1.0
2,145,0.5
2,377,0.0
2,69,0.3333333333333333
2,283,1.0
2,181,0.5
2,12,0.5
2,179,0.5
2,374,0.0
2,115,1.0
2,226,1.0
2,46,1.0
2,173,1.0
2,299,1.0
2,183,0.6666666666666666
2,234,0.5
2,10,1.0
2,232,1.0
2,113,1.0
2,153,0.0
2,23,0.5
2,209,1.0
2,246,0.0
2,189,0.0
2,43,0.5
2,58,0.0
2,218,0.0
2,240,1.0
2,200,1.0
2,154,1.0
2,57,0.0
2,61,0.0
2,167,1.0
2,59,1.0
2,120,1.0
2,152,1.0
2,84,1.0
2,176,0.5
2,41,0.5
2,250,1.0
2,124,0.0
2,56,0.0
2,214,0.0
2,4,1.0
2,160,1.0
2,127,0.0
2,133,1.0
2,38,0.0
2,188,1.0
2,210,0.0
2,172,0.0
2,194,0.0
2,196,0.0
2,47,1.0
2,212,1.0
2,55,1.0
2,3,0.0
2,337,0.0
3,0,0.5970149253731343
3,17,0.723404255319149
3,22,0.625
3,202,0.0
3,39,0.5208333333333334
3,67,0.5
3,133,0.0
3,35,0.5
3,105,0.75
3,1,0.5617977528089888
3,232,0.75
3,233,0.5
3,18,1.0
3,102,0.6666666666666666
3,2,0.0
3,98,0.41935483870967744
3,8,0.6153846153846154
3,168,0.5
3,86,0.6666666666666666
3,99,1.0
3,279,1.0
3,42,0.36363636363636365
3,51,0.0
3,119,0.0
3,128,0.0
3,45,1.0
3,132,1.0
3,65,0.8
3,152,0.6666666666666666
3,27,0.75
3,112,1.0
3,174,0.0
3,29,0.6666666666666666
3,116,0.7142857142857143
3,49,0.75
3,204,0.5
3,269,1.0
3,68,0.6428571428571429
3,82,0.6666666666666666
3,242,0.625
3,12,0.6666666666666666
3,177,1.0
3,106,1.0
3,142,1.0
3,96,0.75
3,157,0.6666666666666666
3,44,1.0
3,28,1.0
3,145,0.3333333333333333
3,30,0.6666666666666666
3,194,0.5
3,77,1.0
3,245,1.0
3,170,1.0
3,146,0.3333333333333333
3,266,1.0
3,20,0.0
3,103,0.5
3,198,1.0
3,308,1.0
3,31,1.0
3,104,1.0
3,62,0.5
3,221,0.7142857142857143
3,151,1.0
3,6,0.7
3,163,0.6666666666666666
3,121,0.6666666666666666
3,122,0.5
3,281,1.0
3,162,0.6666666666666666
3,14,0.6
3,234,1.0
3,147,0.6666666666666666
3,144,0.5
3,73,1.0
3,88,0.0
3,260,0.0
3,47,0.5
3,213,0.0
3,126,1.0
3,78,1.0
3,149,0.0
3,53,0.5
3,123,0.5555555555555556
3,46,0.0
3,11,0.5
3,154,1.0
3,201,0.0
3,171,0.0
3,9,0.6
3,15,0.5
3,54,1.0
3,190,1.0
3,117,0.5
3,32,1.0
3,178,1.0
3,19,0.0
3,13,0.0
3,186,0.0
3,283,0.0
3,7,0.5
3,181,0.0
3,179,0.5
3,173,1.0
3,156,0.6666666666666666
3,115,0.0
3,66,0.0
3,226,0.0
3,3,1.0
3,299,0.5
3,184,1.0
3,70,0.0
3,238,0.25
3,134,1.0
3,41,0.0
3,71,0.0
3,185,0.0
3,150,0.6666666666666666
3,10,1.0
3,113,1.0
3,153,0.0
3,124,1.0
3,350,1.0
3,207,1.0
3,189,0.5
3,180,1.0
3,43,0.0
3,183,0.5
3,69,0.0
3,83,0.0
3,58,0.3333333333333333
3,218,0.3333333333333333
3,240,1.0
3,200,1.0
3,57,1.0
3,61,1.0
3,215,1.0
3,5,0.0
3,316,0.0
3,64,0.0
3,223,0.0
3,164,1.0
3,56,0.5
3,214,0.5
3,38,0.5
3,176,0.0
3,59,1.0
3,72,1.0
3,4,1.0
3,160,1.0
3,216,1.0
3,206,1.0
3,205,1.0
3,212,1.0
3,23,1.0
3,210,1.0
3,21,1.0
3,172,1.0
3,55,0.0
3,139,1.0
3,158,1.0
3,337,0.0
3,75,1.0
4,0,0.5542168674698795
4,1,0.4878048780487805
4,98,0.5882352941176471
4,145,0.7142857142857143
4,17,0.5789473684210527
4,32,0.3333333333333333
4,104,0.25
4,39,0.5555555555555556
4,43,0.5
4,123,0.5
4,25,0.5
4,107,0.2
4,65,0.0
4,152,0.0
4,6,0.5
4,163,0.5
4,64,0.3333333333333333
4,223,0.5
4,68,0.7142857142857143
4,78,0.6666666666666666
4,245,0.6666666666666666
4,11,0.0
4,155,0.0
4,8,0.4
4,169,1.0
4,28,1.0
4,105,1.0
4,51,1.0
4,119,1.0
4,13,0.0
4,187,0.0
4,146,0.5
4,7,0.0
4,180,0.0
4,312,0.0
4,147,0.6
4,29,1.0
4,117,1.0
4,181,0.0
4,30,1.0
4,194,1.0
4,3,1.0
4,96,1.0
4,116,1.0
4,156,1.0
4,164,0.3333333333333333
4,24,0.0
4,222,0.0
4,162,1.0
4,66,1.0
4,227,1.0
4,59,1.0
4,221,1.0
4,5,0.0
4,165,0.0
4,35,1.0
4,144,1.0
4,41,1.0
4,42,0.6666666666666666
4,2,0.0
4,173,0.0
4,22,1.0
4,204,1.0
4,127,1.0
4,69,1.0
4,238,1.0
4,108,0.0
4,36,0.0
4,110,0.0
4,76,1.0
4,242,0.6666666666666666
4,67,1.0
4,134,1.0
4,283,0.0
4,73,0.0
4,18,0.5
4,102,0.5
4,45,0.0
4,131,0.0
4,215,0.5
4,216,0.5
4,171,0.5
4,38,1.0
4,244,1.0
4,159,1.0
4,149,0.0
4,33,0.0
4,175,0.0
4,27,1.0
4,113,1.0
4,14,1.0
4,371,1.0
5,0,0.4727272727272727
5,17,0.38461538461538464
5,32,0.5
5,104,0.5
5,1,0.42857142857142855
5,8,0.0
5,171,0.0
5,35,0.0
5,105,0.0
5,39,0.5
5,65,0.6666666666666666
5,152,1.0
5,96,0.25
5,139,1.0
5,159,1.0
5,86,1.0
5,87,1.0
5,97,1.0
5,18,1.0
5,102,1.0
5,67,0.5
5,134,0.5
5,98,0.6666666666666666
5,145,0.6666666666666666
5,42,1.0
5,126,1.0
5,283,1.0
5,20,0.0
5,103,0.0
5,64,1.0
5,222,1.0
5,29,0.0
5,117,0.0
5,9,1.0
5,15,1.0
5,53,0.5
5,123,0.5
5,49,0.3333333333333333
5,266,1.0
5,116,0.0
5,127,1.0
5,147,1.0
5,68,0.6666666666666666
5,72,1.0
5,242,1.0
5,6,0.3333333333333333
5,163,0.5
5,10,0.0
5,14,0.0
5,184,0.0
5,232,0.0
5,313,1.0
5,22,0.0
5,202,0.0
5,156,0.0
5,47,0.5
5,212,0.5
5,41,1.0
5,58,0.0
5,220,0.0
5,189,1.0
5,11,0.0
5,154,0.0
5,62,0.0
5,66,0.0
5,221,0.0
5,227,0.0
5,23,1.0
5,211,1.0
5,12,0.3333333333333333
5,176,0.5
5,146,0.5
5,164,0.0
5,59,0.0
5,337,0.0
5,57,0.0
5,215,0.0
5,244,1.0
5,245,1.0
5,250,1.0
5,157,0.0
5,80,0.0
5,236,0.0
5,179,0.0
5,30,1.0
5,194,1.0
5,195,1.0
5,196,1.0
5,235,1.0
5,3,0.0
5,142,0.0
6,0,0.5462962962962963
6,1,0.49171270718232046
6,5,0.5
6,165,0.8
6,68,0.55
6,245,0.8333333333333334
6,246,1.0
6,98,0.4074074074074074
6,149,0.0
6,8,0.5862068965517241
6,175,0.5
6,11,0.7142857142857143
6,155,0.75
6,12,0.5
6,177,0.25
6,166,0.4
6,145,0.5
6,172,0.0
6,174,0.3333333333333333
6,147,0.42857142857142855
6,39,0.5462962962962963
6,64,0.4
6,222,0.42857142857142855
6,17,0.6372549019607843
6,49,0.6666666666666666
6,266,1.0
6,178,0.6666666666666666
6,170,0.6666666666666666
6,76,0.25
6,242,0.5
6,198,0.5
6,308,0.5
6,65,0.6
6,152,0.46153846153846156
6,139,0.6666666666666666
6,29,0.875
6,116,1.0
6,32,0.7333333333333333
6,104,0.6666666666666666
6,119,0.2857142857142857
6,120,0.0
6,70,0.0
6,72,0.0
6,238,0.6
6,121,0.5
6,359,1.0
6,6,0.5555555555555556
6,164,0.0
6,96,0.3333333333333333
6,157,0.6666666666666666
6,158,1.0
6,43,0.6666666666666666
6,123,0.5555555555555556
6,33,0.6666666666666666
6,78,0.6666666666666666
6,51,0.5
6,163,0.8333333333333334
6,151,0.5
6,53,0.0
6,247,1.0
6,301,1.0
6,150,0.5
6,37,0.5
6,80,0.3333333333333333
6,237,0.0
6,146,0.46153846153846156
6,84,0.5
6,30,0.5714285714285714
6,38,0.5
6,13,0.625
6,187,0.3333333333333333
6,10,0.6666666666666666
6,232,0.625
6,42,0.8666666666666667
6,46,1.0
6,153,1.0
6,67,0.6666666666666666
6,134,0.8333333333333334
6,9,0.7222222222222222
6,188,0.75
6,190,0.6666666666666666
6,7,0.2222222222222222
6,180,0.25
6,312,1.0
6,14,0.14285714285714285
6,234,0.0
6,48,1.0
6,215,0.6
6,283,0.6666666666666666
6,173,0.6
6,244,0.6
6,18,0.5
6,102,0.4
6,140,1.0
6,15,1.0
6,156,0.3333333333333333
6,118,1.0
6,31,0.6
6,168,0.5
6,313,0.0
6,69,0.6666666666666666
6,22,0.5384615384615384
6,200,0.0
6,3,0.0
6,59,0.4
6,221,0.5
6,73,0.3333333333333333
6,50,0.4
6,137,0.3333333333333333
6,133,0.5
6,24,0.6666666666666666
6,36,0.6
6,107,0.625
6,110,0.6666666666666666
6,179,0.5
6,55,0.25
6,71,0.6666666666666666
6,186,0.8
6,223,0.5
6,62,0.5714285714285714
6,204,0.3333333333333333
6,225,0.0
6,326,0.0
6,60,0.0
6,122,0.0
6,154,0.5
6,124,1.0
6,20,1.0
6,103,1.0
6,176,0.75
6,189,0.75
6,162,0.0
6,41,1.0
6,125,0.6666666666666666
6,58,0.3333333333333333
6,218,0.3333333333333333
6,66,0.3333333333333333
6,227,0.0
6,26,1.0
6,167,0.6666666666666666
6,314,0.0
6,171,0.8
6,138,0.5
6,27,0.8
6,113,1.0
6,350,0.0
6,56,0.5
6,214,0.5
6,75,1.0
6,16,0.0
6,192,0.0
6,35,0.6666666666666666
6,105,0.6666666666666666
6,23,0.0
6,209,0.0
6,182,0.0
6,208,0.0
6,202,1.0
6,144,0.5
6,236,1.0
6,169,0.5
6,142,1.0
6,86,0.75
6,88,0.5
6,259,0.5
6,262,0.0
6,199,1.0
6,206,0.0
6,44,1.0
6,194,0.5
6,268,0.0
6,184,0.0
6,239,1.0
6,2,0.0
6,342,1.0
6,195,0.5
6,196,1.0
6,203,0.5
6,205,1.0
6,300,1.0
6,332,0.0
6,372,1.0
6,148,0.5
6,128,1.0
6,47,1.0
6,213,1.0
6,126,1.0
6,19,0.0
6,193,0.0
6,316,0.0
6,57,0.0
6,61,0.5
6,25,1.0
6,374,1.0
6,355,1.0
6,270,0.0
6,371,0.5
6,201,1.0
6,365,0.0
6,181,0.5
6,108,0.0
6,216,0.6666666666666666
6,111,1.0
6,318,0.0
6,207,0.5
6,52,0.0
6,117,0.0
6,191,0.0
6,82,0.5
6,127,1.0
6,89,1.0
6,276,1.0
6,159,0.0
6,99,1.0
6,279,1.0
6,77,1.0
6,183,0.0
6,233,1.0
6,45,0.5
6,130,0.0
6,373,0.0
6,112,0.0
6,131,1.0
6,83,0.0
6,141,1.0
6,21,1.0
6,211,0.0
6,319,1.0
6,115,1.0
6,297,0.0
6,328,0.0
6,337,1.0
7,0,0.9444444444444444
7,39,0.875
7,62,1.0
7,221,1.0
7,67,1.0
7,134,1.0
7,48,1.0
7,215,1.0
7,1,1.0
7,98,1.0
7,149,1.0
7,17,1.0
7,49,1.0
7,266,1.0
7,42,0.0
7,283,0.0
7,32,1.0
7,104,1.0
7,8,1.0
7,173,1.0
7,10,1.0
7,232,1.0
7,30,1.0
7,194,1.0
7,64,1.0
7,225,1.0
7,6,1.0
7,163,1.0
7,107,1.0
7,108,1.0
7,216,1.0
7,61,1.0
7,146,1.0
7,5,1.0
7,166,1.0
8,0,0.5
8,68,0.0
8,84,0.0
8,242,0.0
8,39,0.6
8,42,0.6666666666666666
8,128,1.0
8,53,1.0
8,123,1.0
8,1,0.625
8,8,0.3333333333333333
8,169,0.0
8,12,1.0
8,176,1.0
8,80,0.0
8,236,0.0
8,56,0.0
8,214,0.0
8,173,1.0
8,17,0.3333333333333333
8,33,0.0
8,104,0.0
8,98,1.0
8,145,1.0
8,168,0.0
8,10,0.0
8,232,0.0
8,127,0.5
8,30,1.0
8,38,1.0
8,25,0.0
8,107,0.0
8,146,1.0
8,5,1.0
8,166,1.0
9,0,0.7325581395348837
9,17,0.8125
9,49,1.0
9,266,1.0
9,1,0.7560975609756098
9,13,0.5
9,187,0.0
9,8,0.6666666666666666
9,168,0.5
9,39,0.6086956521739131
9,64,0.5
9,223,0.0
9,98,0.8666666666666667
9,151,1.0
9,43,0.5
9,123,0.5
9,68,0.8333333333333334
9,84,0.0
9,242,0.75
9,7,0.0
9,180,0.0
9,51,0.5
9,119,0.6666666666666666
9,36,0.0
9,111,0.0
9,28,1.0
9,105,1.0
9,174,0.5
9,6,0.5
9,163,0.5
9,147,1.0
9,29,0.6666666666666666
9,117,1.0
9,96,0.5
9,156,0.5
9,116,0.5
9,118,0.0
9,32,1.0
9,104,1.0
9,146,0.8
9,42,0.8333333333333334
9,283,0.5
9,67,0.5
9,133,0.5
9,65,1.0
9,152,1.0
9,30,0.0
9,194,0.0
9,215,0.5
9,216,1.0
9,9,0.75
9,190,1.0
9,57,0.0
9,149,1.0
9,189,1.0
9,78,1.0
9,245,1.0
9,16,0.5
9,191,0.5
9,35,1.0
9,121,0.0
9,301,0.0
9,244,1.0
9,173,1.0
9,22,1.0
9,205,1.0
9,59,1.0
9,221,0.5
9,74,1.0
9,145,0.5
9,55,0.5
9,128,1.0
9,188,0.5
9,126,1.0
9,12,1.0
9,177,1.0
9,10,1.0
9,232,1.0
9,139,1.0
9,327,1.0
9,225,1.0
9,80,1.0
9,236,1.0
9,169,1.0
9,150,1.0
9,179,1.0
9,365,1.0
9,14,1.0
9,185,1.0
9,45,0.0
9,131,0.0
9,371,1.0
9,186,1.0
9,62,0.0
9,66,0.0
9,342,0.0
9,5,1.0
9,165,1.0
9,102,1.0
9,235,1.0
9,141,1.0
9,41,1.0
9,18,1.0
9,44,1.0
10,0,0.6176470588235294
10,1,0.4
10,5,0.5
10,167,0.0
10,39,0.6
10,65,0.6666666666666666
10,96,1.0
10,139,1.0
10,159,1.0
10,62,0.0
10,221,0.5
10,67,1.0
10,134,1.0
10,98,0.0
10,151,0.0
10,6,0.0
10,163,0.0
10,52,1.0
10,121,1.0
10,45,1.0
10,129,1.0
10,17,1.0
10,32,1.0
10,104,1.0
10,68,1.0
10,85,1.0
10,242,1.0
10,244,1.0
10,10,0.0
10,232,0.5
10,29,1.0
10,116,1.0
10,122,1.0
10,313,0.0
10,47,0.0
10,212,0.0
10,58,1.0
10,220,1.0
10,316,1.0
10,78,1.0
10,245,1.0
10,149,0.0
10,83,1.0
10,238,1.0
10,239,1.0
10,42,0.0
10,44,0.0
10,61,1.0
10,69,1.0
10,12,1.0
10,176,1.0
10,31,1.0
10,142,0.5
10,233,1.0
10,146,0.0
10,80,1.0
10,236,1.0
10,54,1.0
10,56,0.0
10,64,0.0
10,214,0.0
10,222,0.0
10,49,1.0
10,337,1.0
10,50,0.0
10,137,0.0
11,0,0.7076023391812866
11,1,0.7662337662337663
11,9,0.6666666666666666
11,188,1.0
11,96,1.0
11,156,1.0
11,7,0.8333333333333334
11,312,1.0
11,17,0.6666666666666666
11,22,0.7272727272727273
11,202,1.0
11,232,1.0
11,233,1.0
11,39,0.7352941176470589
11,40,0.0
11,214,0.5
11,14,0.4
11,234,0.0
11,16,0.5
11,191,0.5
11,192,0.5
11,205,0.3333333333333333
11,30,0.8333333333333334
11,194,1.0
11,98,0.85
11,147,1.0
11,32,0.8
11,104,0.5714285714285714
11,29,0.75
11,116,1.0
11,86,0.5
11,99,0.5
11,281,0.0
11,12,0.8333333333333334
11,177,0.5
11,65,0.6666666666666666
11,142,0.5
11,157,1.0
11,6,0.7272727272727273
11,162,0.6666666666666666
11,317,1.0
11,8,0.6666666666666666
11,174,1.0
11,68,0.5
11,77,1.0
11,245,0.5
11,103,0.75
11,199,1.0
11,164,0.6666666666666666
11,146,0.75
11,51,0.0
11,119,0.0
11,5,1.0
11,166,1.0
11,24,0.0
11,36,0.0
11,107,0.0
11,110,0.0
11,76,1.0
11,242,0.5555555555555556
11,11,0.5
11,155,0.5
11,179,1.0
11,31,0.0
11,105,0.6666666666666666
11,106,1.0
11,3,1.0
11,180,0.6666666666666666
11,350,1.0
11,2,1.0
11,168,0.4
11,144,1.0
11,42,0.8
11,125,0.0
11,139,0.6666666666666666
11,28,0.0
11,53,1.0
11,123,0.8
11,49,0.5
11,269,1.0
11,27,0.5
11,112,0.5
11,190,0.6666666666666666
11,176,1.0
11,15,0.5
11,71,0.0
11,83,0.5
11,238,0.5
11,239,0.0
11,19,0.0
11,102,0.0
11,21,0.6666666666666666
11,311,1.0
11,184,0.5
11,145,0.6666666666666666
11,204,0.6666666666666666
11,181,1.0
11,82,0.5
11,250,0.0
11,374,0.0
11,172,1.0
11,62,1.0
11,221,1.0
11,66,1.0
11,226,1.0
11,124,1.0
11,173,1.0
11,163,1.0
11,121,0.6666666666666666
11,122,1.0
11,41,1.0
11,150,1.0
11,299,1.0
11,10,1.0
11,35,1.0
11,38,0.6666666666666666
11,80,0.0
11,237,0.0
11,301,1.0
11,246,0.0
11,207,1.0
11,183,1.0
11,69,1.0
11,171,1.0
11,64,1.0
11,223,1.0
11,59,1.0
11,152,1.0
11,56,1.0
11,126,1.0
11,58,0.0
11,218,0.0
11,54,0.0
11,67,1.0
11,373,1.0
11,198,1.0
11,307,1.0
11,308,1.0
11,72,1.0
11,23,1.0
11,208,1.0
11,47,0.0
11,212,0.0
11,215,1.0
11,216,1.0
11,127,1.0
11,279,1.0
11,280,1.0
11,133,1.0
11,206,1.0
11,44,1.0
11,154,1.0
11,203,1.0
11,210,1.0
11,195,1.0
11,196,1.0
11,43,0.0
11,337,0.0
11,118,0.0
12,0,0.8522427440633246
12,1,0.8544303797468354
12,98,0.8113207547169812
12,149,0.6666666666666666
12,8,0.9375
12,175,1.0
12,11,0.6
12,155,0.5
12,145,0.8666666666666667
12,6,0.8461538461538461
12,164,0.6
12,39,0.8842105263157894
12,64,0.8181818181818182
12,222,0.7777777777777778
12,65,0.875
12,139,1.0
12,17,0.8021978021978022
12,32,0.7857142857142857
12,104,0.8461538461538461
12,43,1.0
12,123,0.8571428571428571
12,68,0.8648648648648649
12,69,0.6
12,238,0.6666666666666666
12,14,1.0
12,234,1.0
12,5,0.875
12,165,1.0
12,170,1.0
12,76,1.0
12,242,0.96
12,22,0.7692307692307693
12,202,1.0
12,244,0.8
12,171,1.0
12,173,1.0
12,147,0.9333333333333333
12,16,0.8
12,191,0.5
12,72,1.0
12,119,1.0
12,120,1.0
12,29,0.875
12,116,0.8333333333333334
12,35,0.5
12,105,0.6
12,70,1.0
12,121,0.75
12,359,1.0
12,96,1.0
12,157,1.0
12,158,1.0
12,51,1.0
12,55,1.0
12,58,1.0
12,219,1.0
12,33,1.0
12,163,1.0
12,36,1.0
12,111,1.0
12,151,1.0
12,301,0.5
12,150,0.8
12,37,1.0
12,80,0.75
12,237,0.5
12,30,0.8461538461538461
12,38,0.6666666666666666
12,13,1.0
12,187,1.0
12,10,1.0
12,232,1.0
12,153,0.0
12,152,0.7777777777777778
12,146,0.6666666666666666
12,42,0.9444444444444444
12,48,1.0
12,215,0.75
12,283,1.0
12,12,0.7692307692307693
12,178,1.0
12,18,0.0
12,102,0.0
12,156,1.0
12,31,1.0
12,194,1.0
12,3,1.0
12,9,0.8
12,190,0.7142857142857143
12,7,0.875
12,180,1.0
12,67,0.8333333333333334
12,134,1.0
12,59,1.0
12,221,0.9
12,73,1.0
12,50,1.0
12,137,1.0
12,24,1.0
12,107,0.5714285714285714
12,110,1.0
12,179,1.0
12,186,1.0
12,223,1.0
12,193,1.0
12,204,1.0
12,60,1.0
12,124,1.0
12,176,0.6666666666666666
12,74,1.0
12,154,1.0
12,184,1.0
12,162,1.0
12,218,1.0
12,66,0.75
12,227,0.5
12,26,0.5
12,167,1.0
12,314,1.0
12,235,0.0
12,172,1.0
12,350,1.0
12,312,0.0
12,75,1.0
12,78,1.0
12,245,0.6666666666666666
12,47,1.0
12,212,1.0
12,192,1.0
12,23,0.6
12,209,0.5
12,62,0.8
12,44,1.0
12,208,0.0
12,144,0.0
12,236,1.0
12,166,0.75
12,169,1.0
12,182,1.0
